Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AZN,BNTX,JNJ,MRNA,PFE,SVA,AZN,BNTX,JNJ,MRNA,PFE,SVA,AZN,BNTX,JNJ,MRNA,PFE,SVA,AZN,BNTX,JNJ,MRNA,PFE,SVA,AZN,BNTX,JNJ,MRNA,PFE,SVA,AZN,BNTX,JNJ,MRNA,PFE,SVA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02 00:00:00+00:00,44.64576721191406,37.996726989746094,128.083740234375,19.229999542236328,30.443777084350586,6.46999979019165,50.38999938964844,38.5,145.97000122070312,19.229999542236328,37.13472366333008,6.46999979019165,50.4900016784668,38.5,146.02000427246094,19.809999465942383,37.33396530151367,6.46999979019165,50.130001068115234,35.36000061035156,145.0800018310547,18.8799991607666,36.88804626464844,6.46999979019165,50.29999923706055,35.75,145.8699951171875,19.56999969482422,37.286529541015625,6.46999979019165,3587300,139500,5777000,1233600,16514072,0
2020-01-03 00:00:00+00:00,44.37996292114258,39.526466369628906,126.6008071899414,18.889999389648438,30.280441284179688,6.46999979019165,50.09000015258789,40.04999923706055,144.27999877929688,18.889999389648438,36.93548583984375,6.46999979019165,50.380001068115234,41.25,145.3699951171875,19.360000610351562,37.2296028137207,6.46999979019165,49.83000183105469,36.41999816894531,143.0,18.719999313354492,36.688804626464844,6.46999979019165,49.880001068115234,38.0,143.5,19.020000457763672,36.736244201660156,6.46999979019165,1208700,176000,5752400,1751000,14922848,0
2020-01-06 00:00:00+00:00,44.19389343261719,43.997249603271484,126.4428482055664,18.1299991607666,30.24155044555664,6.46999979019165,49.880001068115234,44.58000183105469,144.10000610351562,18.1299991607666,36.88804626464844,6.46999979019165,50.220001220703125,45.0,144.1999969482422,18.739999771118164,37.00189971923828,6.46999979019165,49.7400016784668,40.099998474121094,142.85000610351562,18.010000228881836,36.71726989746094,6.46999979019165,50.040000915527344,40.11000061035156,144.0,18.700000762939453,36.831119537353516,6.46999979019165,1992300,333300,7731300,1606500,15771951,0
2020-01-07 00:00:00+00:00,44.362239837646484,42.773460388183594,127.21502685546875,17.780000686645508,30.14042854309082,6.46999979019165,50.06999969482422,43.34000015258789,144.97999572753906,17.780000686645508,36.764705657958984,6.46999979019165,50.29999923706055,48.849998474121094,145.4499969482422,18.31999969482422,37.12523651123047,6.46999979019165,49.869998931884766,41.18000030517578,141.3800048828125,17.68000030517578,36.69829177856445,6.46999979019165,50.13999938964844,47.400001525878906,144.00999450683594,18.149999618530273,37.11574935913086,6.46999979019165,1871900,562100,7382900,1461400,20108107,0
2020-01-08 00:00:00+00:00,44.25591278076172,44.51045227050781,127.197509765625,17.979999542236328,30.38155746459961,6.46999979019165,49.95000076293945,45.099998474121094,144.9600067138672,17.979999542236328,37.05882263183594,6.46999979019165,50.16999816894531,46.33000183105469,145.97999572753906,18.079999923706055,37.21062469482422,6.46999979019165,49.75,44.18000030517578,143.6999969482422,17.760000228881836,36.764705657958984,6.46999979019165,49.869998931884766,44.29999923706055,144.8699951171875,17.989999771118164,36.774192810058594,6.46999979019165,1869000,193900,6605800,1041600,16403507,0
2020-01-09 00:00:00+00:00,44.371097564697266,42.704376220703125,127.57479095458984,18.399999618530273,30.249324798583984,6.46999979019165,50.08000183105469,43.27000045776367,145.38999938964844,18.399999618530273,36.89753341674805,6.46999979019165,50.18000030517578,46.709999084472656,146.02999877929688,18.549999237060547,37.25806427001953,6.46999979019165,49.83000183105469,42.709999084472656,144.99000549316406,17.899999618530273,36.80265808105469,6.46999979019165,50.029998779296875,46.54999923706055,145.75999450683594,18.0,37.25806427001953,6.46999979019165,1959000,234900,6112700,1495700,21971895,0
2020-01-10 00:00:00+00:00,44.16731643676758,39.16130447387695,127.28520965576172,19.139999389648438,30.71601676940918,6.46999979019165,49.849998474121094,39.68000030517578,145.05999755859375,19.139999389648438,37.466793060302734,6.46999979019165,50.099998474121094,44.9900016784668,146.17999267578125,21.0,37.5996208190918,6.46999979019165,49.79999923706055,38.209999084472656,144.89999389648438,19.049999237060547,36.97343444824219,6.46999979019165,49.869998931884766,44.9900016784668,145.75,21.0,36.9829216003418,6.46999979019165,1872900,369100,5042600,4504700,21557357,0
2020-01-13 00:00:00+00:00,44.00783157348633,37.335487365722656,127.84680938720703,20.260000228881836,30.653793334960938,6.46999979019165,49.66999816894531,37.83000183105469,145.6999969482422,20.260000228881836,37.390892028808594,6.46999979019165,49.75,41.31999969482422,145.7899932861328,20.360000610351562,37.73244857788086,6.46999979019165,49.41999816894531,35.2599983215332,144.72000122070312,18.600000381469727,37.20113754272461,6.46999979019165,49.47999954223633,41.0099983215332,145.47999572753906,19.260000228881836,37.59013366699219,6.46999979019165,2395900,459400,4593200,2207500,15392405,0
2020-01-14 00:00:00+00:00,44.45970153808594,34.07862091064453,128.56634521484375,20.0,31.167158126831055,6.46999979019165,50.18000030517578,34.529998779296875,146.52000427246094,20.0,38.0170783996582,6.46999979019165,50.2400016784668,35.474998474121094,146.61000061035156,20.49799919128418,38.02656555175781,6.46999979019165,49.63999938964844,33.220001220703125,144.72999572753906,19.549999237060547,37.286529541015625,6.46999979019165,49.77000045776367,35.29999923706055,145.0500030517578,20.450000762939453,37.40986633300781,6.46999979019165,2230800,266300,7037500,1782800,20919160,0
2020-01-15 00:00:00+00:00,45.00902557373047,34.09836196899414,128.9962615966797,20.239999771118164,31.633846282958984,6.46999979019165,50.79999923706055,34.54999923706055,147.00999450683594,20.239999771118164,38.58633804321289,6.46999979019165,51.06999969482422,39.849998474121094,147.39999389648438,20.579999923706055,38.776092529296875,6.46999979019165,50.529998779296875,33.599998474121094,146.24000549316406,19.940000534057617,38.11195373535156,6.46999979019165,50.540000915527344,35.29999923706055,146.39999389648438,19.940000534057617,38.13093185424805,6.46999979019165,2489400,361000,4960300,2055000,23925800,0
2020-01-16 00:00:00+00:00,44.752079010009766,31.828428268432617,130.04049682617188,21.010000228881836,31.58717155456543,6.46999979019165,50.5099983215332,32.25,148.1999969482422,21.010000228881836,38.52941131591797,6.46999979019165,50.61000061035156,35.900001525878906,148.83999633789062,21.8700008392334,38.709678649902344,6.46999979019165,50.220001220703125,31.274999618530273,146.1999969482422,20.770000457763672,38.254268646240234,6.46999979019165,50.58000183105469,35.75,147.4199981689453,21.68000030517578,38.700191497802734,6.46999979019165,3078300,692100,6476000,4918400,16216422,0
2020-01-17 00:00:00+00:00,45.478607177734375,32.74626922607422,130.89166259765625,20.6200008392334,31.509395599365234,6.46999979019165,51.33000183105469,33.18000030517578,149.1699981689453,20.6200008392334,38.43453598022461,6.46999979019165,51.54999923706055,33.599998474121094,149.41000366210938,21.5,38.71916580200195,6.46999979019165,51.15999984741211,30.329999923706055,147.92999267578125,20.549999237060547,38.34914779663086,6.46999979019165,51.439998626708984,33.04999923706055,148.41000366210938,21.5,38.49146270751953,6.46999979019165,2685900,615100,9083600,3348400,23083970,0
2020-01-21 00:00:00+00:00,45.00902557373047,36.06235122680664,130.9793701171875,20.940000534057617,31.377172470092773,6.46999979019165,50.79999923706055,36.540000915527344,149.27000427246094,20.940000534057617,38.27324676513672,6.46999979019165,51.040000915527344,36.540000915527344,150.1699981689453,21.489999771118164,38.57685089111328,6.46999979019165,50.47999954223633,33.51300048828125,148.5,20.645000457763672,38.13093185424805,6.46999979019165,50.47999954223633,33.790000915527344,148.5800018310547,20.790000915527344,38.311195373535156,6.46999979019165,1964100,264500,9543900,2089600,23115696,0
2020-01-22 00:00:00+00:00,44.69892120361328,38.371761322021484,130.0843505859375,21.969999313354492,31.260494232177734,6.46999979019165,50.45000076293945,38.880001068115234,148.25,21.969999313354492,38.13093185424805,6.46999979019165,51.0,39.029998779296875,149.17999267578125,23.200000762939453,38.339656829833984,6.46999979019165,50.33000183105469,36.75,146.0,21.700000762939453,37.92219924926758,6.46999979019165,51.0,37.61000061035156,146.6999969482422,22.079999923706055,38.254268646240234,6.46999979019165,1924000,318200,10305300,10920700,18097812,0
2020-01-23 00:00:00+00:00,44.4774169921875,36.22025680541992,130.3300323486328,21.469999313354492,31.664947509765625,6.46999979019165,50.20000076293945,36.70000076293945,148.52999877929688,21.469999313354492,38.62428665161133,6.46999979019165,50.349998474121094,37.54999923706055,148.77000427246094,22.649999618530273,38.73814010620117,6.46999979019165,49.9900016784668,35.310001373291016,146.75999450683594,21.399999618530273,38.074005126953125,6.46999979019165,50.33000183105469,37.209999084472656,148.0399932861328,22.170000076293945,38.13093185424805,6.46999979019165,1560800,192900,8671900,3663900,27148510,0
2020-01-24 00:00:00+00:00,43.66229248046875,34.53261184692383,130.14576721191406,21.1200008392334,30.97269058227539,6.46999979019165,49.279998779296875,34.9900016784668,148.32000732421875,21.1200008392334,37.779884338378906,6.46999979019165,50.619998931884766,35.900001525878906,148.9499969482422,21.878999710083008,38.870967864990234,6.46999979019165,49.20000076293945,33.566001892089844,147.92999267578125,20.899999618530273,37.609107971191406,6.46999979019165,50.52000045776367,35.31999969482422,148.5800018310547,21.600000381469727,38.842506408691406,6.46999979019165,4466500,209700,9051900,2947800,34143698,0
2020-01-27 00:00:00+00:00,43.325618743896484,32.76601028442383,130.52308654785156,22.739999771118164,31.23715591430664,6.46999979019165,48.900001525878906,33.20000076293945,148.75,22.739999771118164,38.10246658325195,6.46999979019165,49.06999969482422,34.53499984741211,149.4600067138672,23.1200008392334,38.35863494873047,6.46999979019165,48.61000061035156,32.75,147.0,21.1200008392334,37.23908996582031,6.46999979019165,48.90999984741211,33.2400016784668,147.52000427246094,22.100000381469727,37.390892028808594,6.46999979019165,2265600,120000,7587100,10294700,31964026,0
2020-01-28 00:00:00+00:00,43.94581604003906,33.77267837524414,131.18121337890625,22.360000610351562,29.665958404541016,6.46999979019165,49.599998474121094,34.220001220703125,149.5,22.360000610351562,36.18595886230469,6.46999979019165,49.709999084472656,34.83000183105469,150.57000732421875,23.5,37.466793060302734,6.46999979019165,49.310001373291016,32.599998474121094,148.14999389648438,21.850000381469727,36.00569152832031,6.46999979019165,49.5,34.040000915527344,148.4600067138672,23.5,37.305503845214844,6.46999979019165,1765400,165200,7336600,5649300,70202408,0
2020-01-29 00:00:00+00:00,43.99897003173828,31.384309768676758,132.09371948242188,20.549999237060547,29.230384826660156,6.46999979019165,49.65999984741211,31.799999237060547,150.5399932861328,20.549999237060547,35.65464782714844,6.46999979019165,50.11000061035156,33.95000076293945,151.19000244140625,22.34000015258789,36.41366195678711,6.46999979019165,49.630001068115234,31.739999771118164,149.1300048828125,20.450000762939453,35.62618637084961,6.46999979019165,50.09000015258789,33.95000076293945,149.4499969482422,22.229999542236328,36.16698455810547,6.46999979019165,4044800,184200,6288600,4671900,34165726,0
2020-01-30 00:00:00+00:00,43.49394989013672,29.509145736694336,131.93582153320312,20.989999771118164,29.128231048583984,6.46999979019165,49.09000015258789,29.899999618530273,150.36000061035156,20.989999771118164,35.1707763671875,6.46999979019165,49.38999938964844,31.190000534057617,150.50999450683594,21.739999771118164,35.265655517578125,6.46999979019165,48.939998626708984,28.579999923706055,149.0500030517578,20.799999237060547,34.810245513916016,6.46999979019165,49.369998931884766,30.700000762939453,150.02999877929688,21.049999237060547,35.199241638183594,6.46999979019165,5974200,228600,6470600,3061800,32316589,0
2020-01-31 00:00:00+00:00,43.14841079711914,28.82816505432129,130.6283416748047,20.510000228881836,29.261816024780273,6.46999979019165,48.70000076293945,29.209999084472656,148.8699951171875,20.510000228881836,35.332069396972656,6.46999979019165,49.18000030517578,30.950000762939453,150.0,21.31999969482422,35.531307220458984,6.46999979019165,48.470001220703125,28.5,148.63999938964844,20.049999237060547,35.00948715209961,6.46999979019165,49.18000030517578,30.360000610351562,149.75,21.139999389648438,35.04743957519531,6.46999979019165,4129300,138700,8651700,2833600,33894005,0
2020-02-03 00:00:00+00:00,42.98006820678711,29.874311447143555,131.7690887451172,20.3799991607666,29.473970413208008,6.46999979019165,48.5099983215332,30.270000457763672,150.1699981689453,20.3799991607666,35.588233947753906,6.46999979019165,48.93000030517578,30.690000534057617,150.49000549316406,21.059999465942383,36.09108352661133,6.46999979019165,48.45000076293945,28.780000686645508,149.24000549316406,19.700000762939453,35.38899230957031,6.46999979019165,48.619998931884766,29.799999237060547,149.4199981689453,20.65999984741211,35.54079818725586,6.46999979019165,1990900,177600,5765200,3155400,20875735,0
2020-02-04 00:00:00+00:00,43.20157241821289,32.48966598510742,133.02386474609375,20.8700008392334,29.61541175842285,6.46999979019165,48.7599983215332,32.91999816894531,151.60000610351562,20.8700008392334,35.75901412963867,6.46999979019165,49.09000015258789,32.91999816894531,152.75,20.8799991607666,36.28083419799805,6.46999979019165,48.720001220703125,29.170000076293945,151.1999969482422,19.75,35.70208740234375,6.46999979019165,48.7599983215332,29.170000076293945,151.49000549316406,20.09000015258789,36.129032135009766,6.46999979019165,1698800,137600,6541400,1824400,31150865,0
2020-02-05 00:00:00+00:00,44.060997009277344,28.867643356323242,135.12098693847656,20.049999237060547,29.992572784423828,6.46999979019165,49.72999954223633,29.25,153.99000549316406,20.049999237060547,36.214420318603516,6.46999979019165,49.849998474121094,34.0,154.02000427246094,21.200000762939453,36.593929290771484,6.46999979019165,49.22999954223633,28.690000534057617,151.30999755859375,19.670000076293945,35.882354736328125,6.46999979019165,49.459999084472656,34.0,151.72000122070312,20.989999771118164,35.91081619262695,6.46999979019165,2303000,405000,5979900,2656800,29443490,0
2020-02-06 00:00:00+00:00,44.32679748535156,32.49953842163086,134.71742248535156,19.8799991607666,30.063291549682617,6.46999979019165,50.029998779296875,32.93000030517578,153.52999877929688,19.8799991607666,36.299808502197266,6.46999979019165,50.099998474121094,32.93000030517578,154.5,20.31999969482422,36.52751541137695,6.46999979019165,49.5,29.68000030517578,152.74000549316406,19.700000762939453,36.08159255981445,6.46999979019165,49.689998626708984,32.0,154.25,20.270000457763672,36.47058868408203,6.46999979019165,2531000,387400,6201200,1929700,21047748,0
2020-02-07 00:00:00+00:00,43.768619537353516,30.476335525512695,133.27833557128906,23.239999771118164,29.898286819458008,6.46999979019165,49.400001525878906,30.8799991607666,151.88999938964844,23.239999771118164,36.10057067871094,6.46999979019165,49.91999816894531,32.4900016784668,153.4600067138672,23.389999389648438,36.43263626098633,6.46999979019165,49.369998931884766,30.06999969482422,151.5500030517578,19.790000915527344,35.986717224121094,6.46999979019165,49.88999938964844,31.8799991607666,153.33999633789062,19.790000915527344,36.39468765258789,6.46999979019165,1995500,166700,5700300,10144200,21903596,0
2020-02-10 00:00:00+00:00,44.22047805786133,31.70012664794922,133.2519989013672,23.649999618530273,29.70969581604004,6.46999979019165,49.90999984741211,32.119998931884766,151.86000061035156,23.649999618530273,35.87286376953125,6.46999979019165,49.939998626708984,32.150001525878906,151.91000366210938,23.950000762939453,36.26185989379883,6.46999979019165,49.349998474121094,30.110000610351562,150.88999938964844,22.382999420166016,35.7874755859375,6.46999979019165,49.4900016784668,30.989999771118164,151.67999267578125,23.5,36.25237274169922,6.46999979019165,1983200,121700,4835600,9356800,19998385,0
2020-02-11 00:00:00+00:00,44.10529708862305,30.308557510375977,133.3660430908203,21.350000381469727,29.929712295532227,6.46999979019165,49.779998779296875,30.709999084472656,151.99000549316406,21.350000381469727,36.138519287109375,6.46999979019165,49.97999954223633,31.479999542236328,152.3800048828125,22.739999771118164,36.17647171020508,6.46999979019165,49.540000915527344,29.799999237060547,151.5399932861328,21.280000686645508,35.8254280090332,6.46999979019165,49.939998626708984,31.479999542236328,152.2899932861328,22.09000015258789,35.948768615722656,6.46999979019165,1848800,175300,3715300,6188300,16027335,0
