Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-01-02,145.8699951171875,146.02000427246094,145.0800018310547,145.97000122070312,128.0836944580078,5777000,JNJ
2020-01-03,143.5,145.3699951171875,143.0,144.27999877929688,126.60079956054688,5752400,JNJ
2020-01-06,144.0,144.1999969482422,142.85000610351562,144.10000610351562,126.44287109375,7731300,JNJ
2020-01-07,144.00999450683594,145.4499969482422,141.3800048828125,144.97999572753906,127.2150421142578,7382900,JNJ
2020-01-08,144.8699951171875,145.97999572753906,143.6999969482422,144.9600067138672,127.1974868774414,6605800,JNJ
2020-01-09,145.75999450683594,146.02999877929688,144.99000549316406,145.38999938964844,127.57481384277344,6112700,JNJ
2020-01-10,145.75,146.17999267578125,144.89999389648438,145.05999755859375,127.28523254394533,5042600,JNJ
2020-01-13,145.47999572753906,145.7899932861328,144.72000122070312,145.6999969482422,127.84680938720705,4593200,JNJ
2020-01-14,145.0500030517578,146.61000061035156,144.72999572753906,146.52000427246094,128.56629943847656,7037500,JNJ
2020-01-15,146.39999389648438,147.39999389648438,146.24000549316406,147.00999450683594,128.99627685546875,4960300,JNJ
2020-01-16,147.4199981689453,148.83999633789062,146.1999969482422,148.1999969482422,130.04046630859375,6476000,JNJ
2020-01-17,148.41000366210938,149.41000366210938,147.92999267578125,149.1699981689453,130.89161682128906,9083600,JNJ
2020-01-21,148.5800018310547,150.1699981689453,148.5,149.27000427246094,130.97935485839844,9543900,JNJ
2020-01-22,146.6999969482422,149.17999267578125,146.0,148.25,130.08432006835938,10305300,JNJ
2020-01-23,148.0399932861328,148.77000427246094,146.75999450683594,148.52999877929688,130.3300323486328,8671900,JNJ
2020-01-24,148.5800018310547,148.9499969482422,147.92999267578125,148.32000732421875,130.1457977294922,9051900,JNJ
2020-01-27,147.52000427246094,149.4600067138672,147.0,148.75,130.52310180664062,7587100,JNJ
2020-01-28,148.4600067138672,150.57000732421875,148.14999389648438,149.5,131.18118286132812,7336600,JNJ
2020-01-29,149.4499969482422,151.19000244140625,149.1300048828125,150.5399932861328,132.09376525878906,6288600,JNJ
2020-01-30,150.02999877929688,150.50999450683594,149.0500030517578,150.36000061035156,131.93580627441406,6470600,JNJ
2020-01-31,149.75,150.0,148.63999938964844,148.8699951171875,130.6283721923828,8651700,JNJ
2020-02-03,149.4199981689453,150.49000549316406,149.24000549316406,150.1699981689453,131.76907348632812,5765200,JNJ
2020-02-04,151.49000549316406,152.75,151.1999969482422,151.60000610351562,133.0238494873047,6541400,JNJ
2020-02-05,151.72000122070312,154.02000427246094,151.30999755859375,153.99000549316406,135.12100219726562,5979900,JNJ
2020-02-06,154.25,154.5,152.74000549316406,153.52999877929688,134.71739196777344,6201200,JNJ
2020-02-07,153.33999633789062,153.4600067138672,151.5500030517578,151.88999938964844,133.27828979492188,5700300,JNJ
2020-02-10,151.67999267578125,151.91000366210938,150.88999938964844,151.86000061035156,133.2520294189453,4835600,JNJ
2020-02-11,152.2899932861328,152.3800048828125,151.5399932861328,151.99000549316406,133.36605834960938,3715300,JNJ
2020-02-12,151.8699951171875,152.14999389648438,150.9199981689453,151.08999633789062,132.57630920410156,5166800,JNJ
2020-02-13,150.16000366210938,151.0399932861328,149.8800048828125,150.08999633789062,131.6988525390625,5480200,JNJ
2020-02-14,150.55999755859375,150.63999938964844,149.14999389648438,150.1300048828125,131.73397827148438,5716300,JNJ
2020-02-18,150.47000122070312,150.74000549316406,149.05999755859375,149.13999938964844,130.8653106689453,7230700,JNJ
2020-02-19,149.2100067138672,149.75999450683594,148.5800018310547,148.94000244140625,130.68978881835938,6115200,JNJ
2020-02-20,148.61000061035156,149.3800048828125,147.39999389648438,148.3699951171875,130.18963623046875,7464700,JNJ
2020-02-21,148.08999633789062,150.24000549316406,147.5399932861328,149.92999267578125,131.55845642089844,7776800,JNJ
2020-02-24,146.5,149.0,145.25,145.91000366210938,128.84747314453125,10588900,JNJ
2020-02-25,145.99000549316406,146.75,143.8300018310547,144.64999389648438,127.73485565185548,10529000,JNJ
2020-02-26,145.35000610351562,146.22000122070312,143.58999633789062,143.67999267578125,126.87826538085938,10093800,JNJ
2020-02-27,142.55999755859375,144.77000427246094,138.9499969482422,139.1199951171875,122.8515167236328,12566700,JNJ
2020-02-28,135.36000061035156,137.2899932861328,130.82000732421875,134.47999572753906,118.75408935546876,19820300,JNJ
2020-03-02,134.77999877929688,140.1300048828125,134.00999450683594,140.02000427246094,123.64627075195312,11508200,JNJ
2020-03-03,140.0,140.99000549316406,133.10000610351562,135.58999633789062,119.73430633544922,13662500,JNJ
2020-03-04,137.67999267578125,143.63999938964844,137.13999938964844,143.47999572753906,126.70167541503906,10560500,JNJ
2020-03-05,140.8000030517578,142.67999267578125,139.83999633789062,142.00999450683594,125.40355682373048,11339200,JNJ
2020-03-06,138.47999572753906,143.00999450683594,137.41000366210938,142.02999877929688,125.4211883544922,12239100,JNJ
2020-03-09,136.3300018310547,139.67999267578125,134.89999389648438,136.44000244140625,120.4849090576172,13848600,JNJ
2020-03-10,139.97000122070312,141.9499969482422,134.22999572753906,141.63999938964844,125.07682037353516,12698100,JNJ
2020-03-11,138.08999633789062,138.75,131.5,131.8000030517578,116.38750457763672,17763400,JNJ
2020-03-12,127.30999755859376,133.75999450683594,124.5,125.41000366210938,110.74473571777344,21539200,JNJ
2020-03-13,129.32000732421875,134.9199981689453,124.6500015258789,134.2899932861328,118.58631896972656,20084200,JNJ
2020-03-16,123.56999969482422,133.75999450683594,122.43000030517578,127.12999725341795,112.26359558105467,18877900,JNJ
2020-03-17,128.5500030517578,136.77000427246094,127.80999755859376,136.58999633789062,120.61735534667967,18911800,JNJ
2020-03-18,131.02000427246094,135.6699981689453,128.7100067138672,134.9600067138672,119.17797088623048,17521100,JNJ
2020-03-19,134.99000549316406,134.99000549316406,126.1500015258789,127.0500030517578,112.19295501708984,18482300,JNJ
2020-03-20,126.83000183105467,127.44000244140624,118.12999725341795,119.88999938964844,105.87023162841795,19785100,JNJ
2020-03-23,117.0,118.55999755859376,109.16000366210938,111.13999938964844,98.1434555053711,20815200,JNJ
2020-03-24,118.76000213623048,119.6500015258789,113.86000061035156,119.18000030517578,105.24323272705078,17604800,JNJ
2020-03-25,118.91000366210938,123.95999908447266,116.6999969482422,119.4000015258789,105.4375228881836,13986100,JNJ
2020-03-26,120.56999969482422,127.0999984741211,120.37999725341795,126.56999969482422,111.7690887451172,15066800,JNJ
2020-03-27,121.6500015258789,127.62000274658205,120.58000183105467,123.16000366210938,108.75784301757812,12133200,JNJ
2020-03-30,128.4600067138672,133.99000549316406,127.5,133.00999450683594,117.45600128173828,21754000,JNJ
2020-03-31,134.99000549316406,135.7100067138672,130.0500030517578,131.1300048828125,115.7958526611328,15746100,JNJ
2020-04-01,127.6999969482422,130.22999572753906,125.5,128.80999755859375,113.74713897705078,12606100,JNJ
2020-04-02,129.1199951171875,134.0,127.22000122070312,133.14999389648438,117.5796127319336,11594500,JNJ
2020-04-03,132.3800048828125,134.7899932861328,131.5800018310547,134.1699981689453,118.48033905029295,10071200,JNJ
2020-04-06,137.00999450683594,140.97000122070312,135.5399932861328,139.75999450683594,123.4166488647461,14994400,JNJ
2020-04-07,139.86000061035156,142.02999877929688,137.25999450683594,137.47999572753906,121.40328979492188,11567100,JNJ
2020-04-08,137.75,144.1300048828125,137.3000030517578,143.25999450683594,126.50737762451172,10758200,JNJ
2020-04-09,144.00999450683594,145.4199981689453,140.27999877929688,141.22999572753906,124.71475219726562,11125400,JNJ
2020-04-13,140.0,141.49000549316406,137.83999633789062,139.77000427246094,123.42548370361328,8153200,JNJ
2020-04-14,145.4199981689453,147.4199981689453,144.0500030517578,146.02999877929688,128.9534149169922,13838000,JNJ
2020-04-15,145.5500030517578,147.91000366210938,143.5399932861328,147.66000366210938,130.39285278320312,11962300,JNJ
2020-04-16,148.30999755859375,150.67999267578125,146.44000244140625,149.6699981689453,132.1678009033203,12181700,JNJ
2020-04-17,151.99000549316406,152.3000030517578,149.60000610351562,152.02000427246094,134.24298095703125,10920000,JNJ
2020-04-20,150.92999267578125,153.0,150.08999633789062,151.6699981689453,133.93394470214844,12226200,JNJ
2020-04-21,150.1199951171875,151.63999938964844,148.57000732421875,149.67999267578125,132.17662048339844,9951100,JNJ
2020-04-22,152.80999755859375,155.0,151.72999572753906,152.99000549316406,135.09957885742188,11515600,JNJ
2020-04-23,154.25,157.0,153.6999969482422,155.50999450683594,137.32484436035156,10665000,JNJ
2020-04-24,155.57000732421875,156.3000030517578,153.63999938964844,154.86000061035156,136.75088500976562,8653400,JNJ
2020-04-27,154.80999755859375,156.0500030517578,154.0,154.2899932861328,136.24754333496094,8924000,JNJ
2020-04-28,151.25,153.10000610351562,150.6999969482422,151.38999938964844,133.68666076660156,8558700,JNJ
2020-04-29,151.3800048828125,151.6300048828125,149.16000366210938,150.24000549316406,132.671142578125,9285200,JNJ
2020-04-30,148.4600067138672,150.42999267578125,147.16000366210938,150.0399932861328,132.49453735351562,14829600,JNJ
2020-05-01,149.6199951171875,149.6699981689453,146.7899932861328,148.2899932861328,130.9491729736328,7309000,JNJ
2020-05-04,148.77000427246094,149.0800018310547,147.08999633789062,148.27000427246094,130.93150329589844,7198400,JNJ
2020-05-05,149.0,150.77999877929688,148.63999938964844,149.5,132.01768493652344,6562300,JNJ
2020-05-06,150.0,150.32000732421875,148.0399932861328,148.0800018310547,130.76373291015625,6191600,JNJ
2020-05-07,149.3699951171875,149.52999877929688,147.1300048828125,147.58999633789062,130.33102416992188,5570500,JNJ
2020-05-08,148.9199981689453,149.17999267578125,147.88999938964844,148.6999969482422,131.31121826171875,4712100,JNJ
2020-05-11,148.4499969482422,150.10000610351562,148.1199951171875,149.11000061035156,131.67327880859375,5887500,JNJ
2020-05-12,150.10000610351562,150.33999633789062,147.02999877929688,147.13999938964844,129.9336700439453,7039200,JNJ
2020-05-13,146.0800018310547,148.9499969482422,146.00999450683594,147.1300048828125,129.9248504638672,6970500,JNJ
2020-05-14,145.38999938964844,147.75999450683594,144.25999450683594,147.63999938964844,130.3751678466797,6871400,JNJ
2020-05-15,147.8699951171875,150.47999572753906,145.66000366210938,150.44000244140625,132.8477783203125,10340400,JNJ
2020-05-18,152.49000549316406,153.6199951171875,150.4600067138672,150.52000427246094,132.9183807373047,7388400,JNJ
2020-05-19,150.10000610351562,151.10000610351562,148.39999389648438,149.02000427246094,131.5938262939453,6107300,JNJ
2020-05-20,149.75,150.38999938964844,147.27000427246094,147.67999267578125,130.4105224609375,5713400,JNJ
2020-05-21,148.5,148.5,145.82000732421875,146.7100067138672,129.55393981933594,6487300,JNJ
2020-05-22,144.57000732421875,146.2899932861328,144.05999755859375,144.3699951171875,128.371337890625,6140900,JNJ
2020-05-26,146.19000244140625,146.44000244140625,144.3000030517578,144.55999755859375,128.540283203125,7072300,JNJ
2020-05-27,144.32000732421875,145.25,143.00999450683594,144.88999938964844,128.8336944580078,7950000,JNJ
2020-05-28,146.02000427246094,148.11000061035156,145.80999755859375,146.97000122070312,130.68321228027344,6189600,JNJ
2020-05-29,147.9600067138672,149.35000610351562,145.3300018310547,148.75,132.26597595214844,8504000,JNJ
2020-06-01,147.2899932861328,148.33999633789062,146.00999450683594,147.19000244140625,130.87881469726562,6141800,JNJ
2020-06-02,147.05999755859375,148.35000610351562,146.1199951171875,148.25,131.8213348388672,6078300,JNJ
2020-06-03,148.52000427246094,149.13999938964844,146.4499969482422,148.64999389648438,132.17701721191406,6339500,JNJ
2020-06-04,146.8000030517578,148.3699951171875,145.5800018310547,146.72999572753906,130.4698028564453,8170500,JNJ
2020-06-05,147.69000244140625,149.63999938964844,146.60000610351562,147.3000030517578,130.97665405273438,9725400,JNJ
2020-06-08,145.8800048828125,147.61000061035156,145.74000549316406,146.77000427246094,130.50537109375,7555600,JNJ
2020-06-09,148.25,149.3300018310547,145.64999389648438,145.9600067138672,129.78509521484375,8247200,JNJ
2020-06-10,146.60000610351562,150.02999877929688,146.60000610351562,147.8000030517578,131.42123413085938,10137100,JNJ
2020-06-11,148.5800018310547,149.1699981689453,140.75,140.8699951171875,125.25919342041016,11913300,JNJ
2020-06-12,142.83999633789062,143.7100067138672,140.27999877929688,142.14999389648438,126.39730072021484,8687400,JNJ
2020-06-15,141.0,142.39999389648438,139.38999938964844,141.25,125.59706115722656,8649600,JNJ
2020-06-16,144.08999633789062,145.4199981689453,142.77000427246094,144.4600067138672,128.4513702392578,7579100,JNJ
2020-06-17,144.89999389648438,145.4199981689453,143.47000122070312,144.02000427246094,128.0601043701172,5100100,JNJ
2020-06-18,142.52000427246094,144.1199951171875,141.8699951171875,143.41000366210938,127.51770782470705,4797400,JNJ
2020-06-19,145.7899932861328,145.8800048828125,143.25,143.8300018310547,127.89118194580078,12206900,JNJ
2020-06-22,143.47000122070312,143.66000366210938,142.02999877929688,143.38999938964844,127.49993896484376,5285600,JNJ
2020-06-23,143.74000549316406,144.0800018310547,142.67999267578125,142.86000061035156,127.0286636352539,5921600,JNJ
2020-06-24,141.49000549316406,142.19000244140625,138.72000122070312,139.82000732421875,124.32557678222656,8211200,JNJ
2020-06-25,140.57000732421875,140.57000732421875,137.5399932861328,139.6699981689453,124.19217681884766,7421200,JNJ
2020-06-26,139.52999877929688,139.60000610351562,137.02000427246094,137.80999755859375,122.53829193115234,12849700,JNJ
2020-06-29,138.74000549316406,139.6999969482422,137.97999572753906,139.0399932861328,123.63196563720705,5309800,JNJ
2020-06-30,139.39999389648438,141.02000427246094,137.83999633789062,140.6300048828125,125.04578399658205,7738300,JNJ
2020-07-01,140.69000244140625,141.38999938964844,140.05999755859375,140.3800048828125,124.82352447509766,6174800,JNJ
2020-07-02,141.25,141.83999633789062,140.3300018310547,140.97000122070312,125.34811401367188,5152200,JNJ
2020-07-06,142.1699981689453,143.77000427246094,141.8800048828125,142.97999572753906,127.13536834716795,6156400,JNJ
2020-07-07,141.38999938964844,143.97000122070312,141.22999572753906,142.85000610351562,127.01976013183594,5622600,JNJ
2020-07-08,142.8699951171875,143.38999938964844,141.6999969482422,143.27000427246094,127.39320373535156,6257400,JNJ
2020-07-09,142.75999450683594,144.42999267578125,140.5800018310547,142.49000549316406,126.69967651367188,5738600,JNJ
2020-07-10,142.75,142.8699951171875,141.42999267578125,142.3699951171875,126.59295654296876,4282400,JNJ
2020-07-13,143.61000061035156,146.63999938964844,143.27999877929688,145.2100067138672,129.11825561523438,6951900,JNJ
2020-07-14,145.32000732421875,148.38999938964844,145.25999450683594,147.9199981689453,131.52793884277344,7447100,JNJ
2020-07-15,149.72999572753906,150.2100067138672,148.22999572753906,148.25999450683594,131.83023071289062,8512800,JNJ
2020-07-16,148.67999267578125,149.33999633789062,146.67999267578125,149.25,132.71054077148438,9304700,JNJ
2020-07-17,150.0,150.5800018310547,148.69000244140625,149.35000610351562,132.79945373535156,7441100,JNJ
2020-07-20,150.22999572753906,150.32000732421875,148.42999267578125,149.60000610351562,133.02174377441406,6191500,JNJ
2020-07-21,149.60000610351562,151.6699981689453,149.5,149.74000549316406,133.14622497558594,5575900,JNJ
2020-07-22,149.92999267578125,150.41000366210938,147.85000610351562,150.00999450683594,133.3863067626953,5910200,JNJ
2020-07-23,150.2100067138672,150.85000610351562,149.27999877929688,149.61000061035156,133.03062438964844,6566300,JNJ
2020-07-24,150.5,150.60000610351562,147.02999877929688,148.1199951171875,131.70574951171875,5405900,JNJ
2020-07-27,147.3699951171875,148.9199981689453,146.86000061035156,147.17999267578125,130.86993408203125,5675200,JNJ
2020-07-28,147.39999389648438,147.99000549316406,146.75,146.8300018310547,130.5587158203125,4842200,JNJ
2020-07-29,146.38999938964844,147.47000122070312,146.07000732421875,146.5399932861328,130.30088806152344,4489100,JNJ
2020-07-30,147.44000244140625,147.5,146.13999938964844,146.83999633789062,130.56761169433594,5922500,JNJ
2020-07-31,146.66000366210938,147.4499969482422,143.9600067138672,145.75999450683594,129.60728454589844,8259600,JNJ
2020-08-03,146.38999938964844,147.7899932861328,146.14999389648438,147.35000610351562,131.02114868164062,4078700,JNJ
2020-08-04,146.99000549316406,147.22000122070312,145.82000732421875,147.22000122070312,130.905517578125,4162200,JNJ
2020-08-05,149.10000610351562,149.30999755859375,147.8000030517578,148.39999389648438,131.95469665527344,5467500,JNJ
2020-08-06,148.39999389648438,149.25,146.5,147.5500030517578,131.19894409179688,4837900,JNJ
2020-08-07,147.50999450683594,148.64999389648438,147.14999389648438,148.60000610351562,132.13259887695312,3635100,JNJ
2020-08-10,148.86000061035156,149.00999450683594,147.72000122070312,148.02999877929688,131.625732421875,4096600,JNJ
2020-08-11,149.13999938964844,149.22999572753906,146.3699951171875,146.97000122070312,130.68321228027344,6388400,JNJ
2020-08-12,147.5399932861328,150.24000549316406,147.49000549316406,149.66000366210938,133.07513427734375,5257300,JNJ
2020-08-13,148.5399932861328,149.19000244140625,147.52999877929688,148.0,131.5990447998047,5155500,JNJ
2020-08-14,147.61000061035156,149.33999633789062,147.5800018310547,148.24000549316406,131.8124542236328,4240200,JNJ
2020-08-17,148.32000732421875,150.22999572753906,148.22999572753906,148.99000549316406,132.4793701171875,4306900,JNJ
2020-08-18,149.25999450683594,150.10000610351562,148.57000732421875,150.08999633789062,133.45745849609375,4322600,JNJ
2020-08-19,149.5800018310547,151.5800018310547,149.32000732421875,150.38999938964844,133.72421264648438,7816300,JNJ
2020-08-20,149.75,151.5800018310547,149.5500030517578,151.4199981689453,134.64004516601562,4874700,JNJ
2020-08-21,151.77999877929688,153.64999389648438,150.58999633789062,152.75999450683594,135.83160400390625,6722800,JNJ
2020-08-24,152.74000549316406,152.89999389648438,150.35000610351562,152.14999389648438,136.18960571289062,5387900,JNJ
2020-08-25,152.77999877929688,153.07000732421875,151.5399932861328,152.05999755859375,136.1090850830078,3863500,JNJ
2020-08-26,151.86000061035156,152.64999389648438,150.63999938964844,152.3000030517578,136.32388305664062,8008300,JNJ
2020-08-27,152.4199981689453,153.25999450683594,151.88999938964844,152.97999572753906,136.93252563476562,5575400,JNJ
2020-08-28,152.74000549316406,153.6999969482422,151.89999389648438,153.63999938964844,137.52333068847656,5395700,JNJ
